county,precinct_code,precinct,office,district,party,candidate,votes
King,1164,TUK 11-1164,Tukwila School District No. 406 Proposition No. 1,,,Registered Voters,733
King,1164,TUK 11-1164,Tukwila School District No. 406 Proposition No. 1,,,Yes,159
King,1164,TUK 11-1164,Tukwila School District No. 406 Proposition No. 2,,,Approved,154
King,1164,TUK 11-1164,Tukwila School District No. 406 Proposition No. 2,,,Registered Voters,733
King,1164,TUK 11-1164,Tukwila School District No. 406 Proposition No. 2,,,Rejected,67
King,1164,TUK 11-1164,Tukwila School District No. 406 Proposition No. 3,,,No,60
King,1164,TUK 11-1164,Tukwila School District No. 406 Proposition No. 3,,,Registered Voters,733
King,1164,TUK 11-1164,Tukwila School District No. 406 Proposition No. 3,,,Yes,162
King,1165,TUK 11-1165,Renton School District No. 403 Proposition No. 1,,,No,0
King,1165,TUK 11-1165,Renton School District No. 403 Proposition No. 1,,,Registered Voters,1
King,1165,TUK 11-1165,Renton School District No. 403 Proposition No. 1,,,Yes,0
King,1165,TUK 11-1165,Renton School District No. 403 Proposition No. 2,,,No,0
King,1165,TUK 11-1165,Renton School District No. 403 Proposition No. 2,,,Registered Voters,1
King,1165,TUK 11-1165,Renton School District No. 403 Proposition No. 2,,,Yes,0
King,1165,TUK 11-1165,Tukwila School District No. 406 Proposition No. 1,,,No,45
King,1165,TUK 11-1165,Tukwila School District No. 406 Proposition No. 1,,,Registered Voters,762
King,1165,TUK 11-1165,Tukwila School District No. 406 Proposition No. 1,,,Yes,166
King,1165,TUK 11-1165,Tukwila School District No. 406 Proposition No. 2,,,Approved,156
King,1165,TUK 11-1165,Tukwila School District No. 406 Proposition No. 2,,,Registered Voters,762
King,1165,TUK 11-1165,Tukwila School District No. 406 Proposition No. 2,,,Rejected,55
King,1165,TUK 11-1165,Tukwila School District No. 406 Proposition No. 3,,,No,46
King,1165,TUK 11-1165,Tukwila School District No. 406 Proposition No. 3,,,Registered Voters,762
King,1165,TUK 11-1165,Tukwila School District No. 406 Proposition No. 3,,,Yes,166
King,1166,TUK 11-1166,Tukwila School District No. 406 Proposition No. 1,,,No,38
King,1166,TUK 11-1166,Tukwila School District No. 406 Proposition No. 1,,,Registered Voters,453
King,1166,TUK 11-1166,Tukwila School District No. 406 Proposition No. 1,,,Yes,61
King,1166,TUK 11-1166,Tukwila School District No. 406 Proposition No. 2,,,Approved,58
King,1166,TUK 11-1166,Tukwila School District No. 406 Proposition No. 2,,,Registered Voters,453
King,1166,TUK 11-1166,Tukwila School District No. 406 Proposition No. 2,,,Rejected,41
King,1166,TUK 11-1166,Tukwila School District No. 406 Proposition No. 3,,,No,35
King,1166,TUK 11-1166,Tukwila School District No. 406 Proposition No. 3,,,Registered Voters,453
King,1166,TUK 11-1166,Tukwila School District No. 406 Proposition No. 3,,,Yes,64
King,1167,TUK 11-1167,Renton School District No. 403 Proposition No. 1,,,No,1
King,1167,TUK 11-1167,Renton School District No. 403 Proposition No. 1,,,Registered Voters,5
King,1167,TUK 11-1167,Renton School District No. 403 Proposition No. 1,,,Yes,0
King,1167,TUK 11-1167,Renton School District No. 403 Proposition No. 2,,,No,1
King,1167,TUK 11-1167,Renton School District No. 403 Proposition No. 2,,,Registered Voters,5
King,1167,TUK 11-1167,Renton School District No. 403 Proposition No. 2,,,Yes,0
King,1167,TUK 11-1167,Tukwila School District No. 406 Proposition No. 1,,,No,0
King,1167,TUK 11-1167,Tukwila School District No. 406 Proposition No. 1,,,Registered Voters,0
King,1167,TUK 11-1167,Tukwila School District No. 406 Proposition No. 1,,,Yes,0
King,1167,TUK 11-1167,Tukwila School District No. 406 Proposition No. 2,,,Approved,0
King,1167,TUK 11-1167,Tukwila School District No. 406 Proposition No. 2,,,Registered Voters,0
King,1167,TUK 11-1167,Tukwila School District No. 406 Proposition No. 2,,,Rejected,0
King,1167,TUK 11-1167,Tukwila School District No. 406 Proposition No. 3,,,No,0
King,1167,TUK 11-1167,Tukwila School District No. 406 Proposition No. 3,,,Registered Voters,0
King,1167,TUK 11-1167,Tukwila School District No. 406 Proposition No. 3,,,Yes,0
King,2453,TUK 11-2453,Tukwila School District No. 406 Proposition No. 1,,,No,26
King,2453,TUK 11-2453,Tukwila School District No. 406 Proposition No. 1,,,Registered Voters,536
King,2453,TUK 11-2453,Tukwila School District No. 406 Proposition No. 1,,,Yes,84
King,2453,TUK 11-2453,Tukwila School District No. 406 Proposition No. 2,,,Approved,79
King,2453,TUK 11-2453,Tukwila School District No. 406 Proposition No. 2,,,Registered Voters,536
King,2453,TUK 11-2453,Tukwila School District No. 406 Proposition No. 2,,,Rejected,30
King,2453,TUK 11-2453,Tukwila School District No. 406 Proposition No. 3,,,No,27
King,2453,TUK 11-2453,Tukwila School District No. 406 Proposition No. 3,,,Registered Voters,536
King,2453,TUK 11-2453,Tukwila School District No. 406 Proposition No. 3,,,Yes,83
King,2751,TUK 11-2751,Tukwila School District No. 406 Proposition No. 1,,,No,37
King,2751,TUK 11-2751,Tukwila School District No. 406 Proposition No. 1,,,Registered Voters,288
King,2751,TUK 11-2751,Tukwila School District No. 406 Proposition No. 1,,,Yes,58
King,2751,TUK 11-2751,Tukwila School District No. 406 Proposition No. 2,,,Approved,55
King,2751,TUK 11-2751,Tukwila School District No. 406 Proposition No. 2,,,Registered Voters,288
King,2751,TUK 11-2751,Tukwila School District No. 406 Proposition No. 2,,,Rejected,41
King,2751,TUK 11-2751,Tukwila School District No. 406 Proposition No. 3,,,No,38
King,2751,TUK 11-2751,Tukwila School District No. 406 Proposition No. 3,,,Registered Voters,288
King,2751,TUK 11-2751,Tukwila School District No. 406 Proposition No. 3,,,Yes,58
King,2949,TUK 11-2949,Seattle School District No. 1 Proposition No. 1,,,No,0
King,2949,TUK 11-2949,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,1
King,2949,TUK 11-2949,Seattle School District No. 1 Proposition No. 1,,,Yes,0
King,2949,TUK 11-2949,Seattle School District No. 1 Proposition No. 2,,,No,0
King,2949,TUK 11-2949,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,1
King,2949,TUK 11-2949,Seattle School District No. 1 Proposition No. 2,,,Yes,0
King,2949,TUK 11-2949,Tukwila School District No. 406 Proposition No. 1,,,No,43
King,2949,TUK 11-2949,Tukwila School District No. 406 Proposition No. 1,,,Registered Voters,612
King,2949,TUK 11-2949,Tukwila School District No. 406 Proposition No. 1,,,Yes,97
King,2949,TUK 11-2949,Tukwila School District No. 406 Proposition No. 2,,,Approved,93
King,2949,TUK 11-2949,Tukwila School District No. 406 Proposition No. 2,,,Registered Voters,612
King,2949,TUK 11-2949,Tukwila School District No. 406 Proposition No. 2,,,Rejected,47
King,2949,TUK 11-2949,Tukwila School District No. 406 Proposition No. 3,,,No,40
King,2949,TUK 11-2949,Tukwila School District No. 406 Proposition No. 3,,,Registered Voters,612
King,2949,TUK 11-2949,Tukwila School District No. 406 Proposition No. 3,,,Yes,100
King,2951,TUK 11-2951,Tukwila School District No. 406 Proposition No. 1,,,No,49
King,2951,TUK 11-2951,Tukwila School District No. 406 Proposition No. 1,,,Registered Voters,642
King,2951,TUK 11-2951,Tukwila School District No. 406 Proposition No. 1,,,Yes,119
King,2951,TUK 11-2951,Tukwila School District No. 406 Proposition No. 2,,,Approved,108
King,2951,TUK 11-2951,Tukwila School District No. 406 Proposition No. 2,,,Registered Voters,642
King,2951,TUK 11-2951,Tukwila School District No. 406 Proposition No. 2,,,Rejected,59
King,2951,TUK 11-2951,Tukwila School District No. 406 Proposition No. 3,,,No,51
King,2951,TUK 11-2951,Tukwila School District No. 406 Proposition No. 3,,,Registered Voters,642
King,2951,TUK 11-2951,Tukwila School District No. 406 Proposition No. 3,,,Yes,116
King,2952,TUK 11-2952,Tukwila School District No. 406 Proposition No. 1,,,No,18
King,2952,TUK 11-2952,Tukwila School District No. 406 Proposition No. 1,,,Registered Voters,283
King,2952,TUK 11-2952,Tukwila School District No. 406 Proposition No. 1,,,Yes,41
King,2952,TUK 11-2952,Tukwila School District No. 406 Proposition No. 2,,,Approved,41
King,2952,TUK 11-2952,Tukwila School District No. 406 Proposition No. 2,,,Registered Voters,283
King,2952,TUK 11-2952,Tukwila School District No. 406 Proposition No. 2,,,Rejected,20
King,2952,TUK 11-2952,Tukwila School District No. 406 Proposition No. 3,,,No,18
King,2952,TUK 11-2952,Tukwila School District No. 406 Proposition No. 3,,,Registered Voters,283
King,2952,TUK 11-2952,Tukwila School District No. 406 Proposition No. 3,,,Yes,43
King,2955,TUK 11-2955,Tukwila School District No. 406 Proposition No. 1,,,No,45
King,2955,TUK 11-2955,Tukwila School District No. 406 Proposition No. 1,,,Registered Voters,675
King,2955,TUK 11-2955,Tukwila School District No. 406 Proposition No. 1,,,Yes,100
King,2955,TUK 11-2955,Tukwila School District No. 406 Proposition No. 2,,,Approved,102
King,2955,TUK 11-2955,Tukwila School District No. 406 Proposition No. 2,,,Registered Voters,675
King,2955,TUK 11-2955,Tukwila School District No. 406 Proposition No. 2,,,Rejected,46
King,2955,TUK 11-2955,Tukwila School District No. 406 Proposition No. 3,,,No,38
King,2955,TUK 11-2955,Tukwila School District No. 406 Proposition No. 3,,,Registered Voters,675
King,2955,TUK 11-2955,Tukwila School District No. 406 Proposition No. 3,,,Yes,110
King,2956,TUK 11-2956,Tukwila School District No. 406 Proposition No. 1,,,No,21
King,2956,TUK 11-2956,Tukwila School District No. 406 Proposition No. 1,,,Registered Voters,507
King,2956,TUK 11-2956,Tukwila School District No. 406 Proposition No. 1,,,Yes,50
King,2956,TUK 11-2956,Tukwila School District No. 406 Proposition No. 2,,,Approved,48
King,2956,TUK 11-2956,Tukwila School District No. 406 Proposition No. 2,,,Registered Voters,507
King,2956,TUK 11-2956,Tukwila School District No. 406 Proposition No. 2,,,Rejected,22
King,2956,TUK 11-2956,Tukwila School District No. 406 Proposition No. 3,,,No,18
King,2956,TUK 11-2956,Tukwila School District No. 406 Proposition No. 3,,,Registered Voters,507
King,2956,TUK 11-2956,Tukwila School District No. 406 Proposition No. 3,,,Yes,53
King,3127,TUK 11-3127,Tukwila School District No. 406 Proposition No. 1,,,No,15
King,3127,TUK 11-3127,Tukwila School District No. 406 Proposition No. 1,,,Registered Voters,304
King,3127,TUK 11-3127,Tukwila School District No. 406 Proposition No. 1,,,Yes,44
King,3127,TUK 11-3127,Tukwila School District No. 406 Proposition No. 2,,,Approved,44
King,3127,TUK 11-3127,Tukwila School District No. 406 Proposition No. 2,,,Registered Voters,304
King,3127,TUK 11-3127,Tukwila School District No. 406 Proposition No. 2,,,Rejected,15
King,3127,TUK 11-3127,Tukwila School District No. 406 Proposition No. 3,,,No,12
King,3127,TUK 11-3127,Tukwila School District No. 406 Proposition No. 3,,,Registered Voters,304
King,3127,TUK 11-3127,Tukwila School District No. 406 Proposition No. 3,,,Yes,46
King,3128,TUK 11-3128,Tukwila School District No. 406 Proposition No. 1,,,No,55
King,3128,TUK 11-3128,Tukwila School District No. 406 Proposition No. 1,,,Registered Voters,756
King,3128,TUK 11-3128,Tukwila School District No. 406 Proposition No. 1,,,Yes,95
King,3128,TUK 11-3128,Tukwila School District No. 406 Proposition No. 2,,,Approved,95
King,3128,TUK 11-3128,Tukwila School District No. 406 Proposition No. 2,,,Registered Voters,756
King,3128,TUK 11-3128,Tukwila School District No. 406 Proposition No. 2,,,Rejected,54
King,3128,TUK 11-3128,Tukwila School District No. 406 Proposition No. 3,,,No,50
King,3128,TUK 11-3128,Tukwila School District No. 406 Proposition No. 3,,,Registered Voters,756
King,3128,TUK 11-3128,Tukwila School District No. 406 Proposition No. 3,,,Yes,100
King,3233,TUK 11-3233,Tukwila School District No. 406 Proposition No. 1,,,No,28
King,3233,TUK 11-3233,Tukwila School District No. 406 Proposition No. 1,,,Registered Voters,461
King,3233,TUK 11-3233,Tukwila School District No. 406 Proposition No. 1,,,Yes,69
King,3233,TUK 11-3233,Tukwila School District No. 406 Proposition No. 2,,,Approved,69
King,3233,TUK 11-3233,Tukwila School District No. 406 Proposition No. 2,,,Registered Voters,461
King,3233,TUK 11-3233,Tukwila School District No. 406 Proposition No. 2,,,Rejected,28
King,3233,TUK 11-3233,Tukwila School District No. 406 Proposition No. 3,,,No,27
King,3233,TUK 11-3233,Tukwila School District No. 406 Proposition No. 3,,,Registered Voters,461
King,3233,TUK 11-3233,Tukwila School District No. 406 Proposition No. 3,,,Yes,72
King,3393,TUK 11-3393,Tukwila School District No. 406 Proposition No. 1,,,No,19
King,3393,TUK 11-3393,Tukwila School District No. 406 Proposition No. 1,,,Registered Voters,366
King,3393,TUK 11-3393,Tukwila School District No. 406 Proposition No. 1,,,Yes,48
King,3393,TUK 11-3393,Tukwila School District No. 406 Proposition No. 2,,,Approved,53
King,3393,TUK 11-3393,Tukwila School District No. 406 Proposition No. 2,,,Registered Voters,366
King,3393,TUK 11-3393,Tukwila School District No. 406 Proposition No. 2,,,Rejected,14
King,3393,TUK 11-3393,Tukwila School District No. 406 Proposition No. 3,,,No,19
King,3393,TUK 11-3393,Tukwila School District No. 406 Proposition No. 3,,,Registered Voters,366
King,3393,TUK 11-3393,Tukwila School District No. 406 Proposition No. 3,,,Yes,49
King,3499,TUK 11-3499,Seattle School District No. 1 Proposition No. 1,,,No,22
King,3499,TUK 11-3499,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,241
King,3499,TUK 11-3499,Seattle School District No. 1 Proposition No. 1,,,Yes,18
King,3499,TUK 11-3499,Seattle School District No. 1 Proposition No. 2,,,No,23
King,3499,TUK 11-3499,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,241
King,3499,TUK 11-3499,Seattle School District No. 1 Proposition No. 2,,,Yes,17
King,1183,VALENCIA,Renton School District No. 403 Proposition No. 1,,,No,24
King,1183,VALENCIA,Renton School District No. 403 Proposition No. 1,,,Registered Voters,148
King,1183,VALENCIA,Renton School District No. 403 Proposition No. 1,,,Yes,22
King,1183,VALENCIA,Renton School District No. 403 Proposition No. 2,,,No,23
King,1183,VALENCIA,Renton School District No. 403 Proposition No. 2,,,Registered Voters,148
King,1183,VALENCIA,Renton School District No. 403 Proposition No. 2,,,Yes,22
King,1187,VASHON,Vashon Island School District No. 402 Proposition No. 1,,,Approved,101
King,1187,VASHON,Vashon Island School District No. 402 Proposition No. 1,,,Registered Voters,405
King,1187,VASHON,Vashon Island School District No. 402 Proposition No. 1,,,Rejected,84
King,1195,WABASH,Auburn School District No. 408 Proposition No. 1,,,No,75
King,1195,WABASH,Auburn School District No. 408 Proposition No. 1,,,Registered Voters,308
King,1195,WABASH,Auburn School District No. 408 Proposition No. 1,,,Yes,30
King,1196,WALLACE,Renton School District No. 403 Proposition No. 1,,,No,39
King,1196,WALLACE,Renton School District No. 403 Proposition No. 1,,,Registered Voters,474
King,1196,WALLACE,Renton School District No. 403 Proposition No. 1,,,Yes,52
King,1196,WALLACE,Renton School District No. 403 Proposition No. 2,,,No,37
King,1196,WALLACE,Renton School District No. 403 Proposition No. 2,,,Registered Voters,474
King,1196,WALLACE,Renton School District No. 403 Proposition No. 2,,,Yes,54
King,1230,WYNOCHE,Auburn School District No. 408 Proposition No. 1,,,No,61
King,1230,WYNOCHE,Auburn School District No. 408 Proposition No. 1,,,Registered Voters,393
King,1230,WYNOCHE,Auburn School District No. 408 Proposition No. 1,,,Yes,102
Benton,5606,Finley,Finley School District 53 Proposition 16-4 REPLACEMENT MAINTENANCE AND OPERATION LEVY,,,Levy-Yes,174
Benton,5606,Finley,Finley School District 53 Proposition 16-4 REPLACEMENT MAINTENANCE AND OPERATION LEVY,,,Levy-No,108
Benton,5609,Hedges,Finley School District 53 Proposition 16-4 REPLACEMENT MAINTENANCE AND OPERATION LEVY,,,Levy-Yes,79
Benton,5609,Hedges,Finley School District 53 Proposition 16-4 REPLACEMENT MAINTENANCE AND OPERATION LEVY,,,Levy-No,51
Benton,5628,Mills,Finley School District 53 Proposition 16-4 REPLACEMENT MAINTENANCE AND OPERATION LEVY,,,Levy-Yes,180
Benton,5628,Mills,Finley School District 53 Proposition 16-4 REPLACEMENT MAINTENANCE AND OPERATION LEVY,,,Levy-No,81
Benton,5629,Ivey,Finley School District 53 Proposition 16-4 REPLACEMENT MAINTENANCE AND OPERATION LEVY,,,Levy-Yes,79
Benton,5629,Ivey,Finley School District 53 Proposition 16-4 REPLACEMENT MAINTENANCE AND OPERATION LEVY,,,Levy-No,53
Benton,98,Hanford 2,Kiona-Benton City School District 52 Proposition 16-3 MAINTENANCE AND OPERATION REPLACEMENT LEVY,,,Levy-Yes,0
Benton,98,Hanford 2,Kiona-Benton City School District 52 Proposition 16-3 MAINTENANCE AND OPERATION REPLACEMENT LEVY,,,Levy-No,0
Benton,1365,Tumble Weed,Kiona-Benton City School District 52 Proposition 16-3 MAINTENANCE AND OPERATION REPLACEMENT LEVY,,,Levy-Yes,10
Benton,1365,Tumble Weed,Kiona-Benton City School District 52 Proposition 16-3 MAINTENANCE AND OPERATION REPLACEMENT LEVY,,,Levy-No,15
Benton,1400,Cook,Kiona-Benton City School District 52 Proposition 16-3 MAINTENANCE AND OPERATION REPLACEMENT LEVY,,,Levy-Yes,8
Benton,1400,Cook,Kiona-Benton City School District 52 Proposition 16-3 MAINTENANCE AND OPERATION REPLACEMENT LEVY,,,Levy-No,4
Benton,1402,Dot,Kiona-Benton City School District 52 Proposition 16-3 MAINTENANCE AND OPERATION REPLACEMENT LEVY,,,Levy-Yes,43
Benton,1402,Dot,Kiona-Benton City School District 52 Proposition 16-3 MAINTENANCE AND OPERATION REPLACEMENT LEVY,,,Levy-No,56
